popularity,acousticness,danceability,instrumentalness,speechiness,liveness,energy,loudness,valence,duration_ms,tempo,key,mode
70,0.146,0.517,0,0.0375,0.322,0.663,-6.688,0.146,206512,174.032,6,0
70,0.0561,0.663,3.77E-05,0.103,0.0778,0.696,-4.957,0.738,235747,180.113,9,0
70,0.0426,0.6,0,0.095,0.0882,0.96,-1.807,0.503,237077,109.863,4,1
70,0.616,0.8,0,0.0895,0.118,0.355,-10.47,0.253,228493,145.929,6,0
70,0.482,0.746,1.36E-05,0.144,0.0838,0.339,-9.041,0.291,257000,119.924,2,1
70,0.000479,0.634,0.00142,0.0325,0.111,0.662,-7.543,0.244,210933,90.011,6,1
70,0.589,0.825,0,0.226,0.413,0.69,-4.252,0.516,327467,94.194,10,0
70,0.56,0.534,0,0.117,0.133,0.596,-6.653,0.324,190867,100.121,6,0
70,0.25,0.69,0,0.335,0.108,0.71,-5.144,0.726,200747,192.068,5,1
70,0.291,0.788,5.62E-05,0.0563,0.172,0.771,-3.206,0.701,207853,99.038,4,0
70,0.0514,0.702,3.71E-06,0.0374,0.166,0.913,-2.977,0.735,237680,137.982,11,1
70,0.0238,0.656,0,0.0737,0.0481,0.883,-4.294,0.46,281521,129.947,9,0
70,0.106,0.711,4.40E-05,0.0924,0.113,0.861,-2.905,0.78,180800,118.004,0,1
70,0.0298,0.651,0,0.0762,0.396,0.756,-4.388,0.473,227191,121.96,8,1
70,0.17,0.558,0,0.178,0.289,0.863,-3.53,0.388,299707,173.908,4,1
70,0.372,0.57,0,0.0422,0.127,0.422,-7.561,0.169,242293,113.007,1,0
70,0.415,0.822,0,0.297,0.0797,0.601,-5.418,0.872,243700,96.123,5,0
70,0.356,0.69,0,0.0472,0.308,0.452,-8.026,0.55,213451,112.963,11,1
70,0.0164,0.886,0.00622,0.0502,0.329,0.84,-3.386,0.203,179512,123.035,2,1
70,0.0228,0.623,0,0.0409,0.12,0.851,-3.111,0.4,193924,100.063,7,1
70,0.215,0.404,0,0.103,0.0521,0.531,-4.328,0.321,214227,164.848,1,1
70,0.666,0.692,0,0.185,0.107,0.57,-8.077,0.309,250454,91.917,7,1
70,0.39,0.766,3.37E-05,0.16,0.349,0.822,-4.126,0.881,231921,165.842,1,0
70,0.35,0.366,0,0.0331,0.145,0.519,-6.066,0.308,176587,124.632,5,1
70,0.685,0.406,3.67E-06,0.0293,0.122,0.359,-6.145,0.202,328893,109.246,7,1
70,0.272,0.707,0,0.621,0.0903,0.437,-9.314,0.123,61022,143.371,7,0
70,0.763,0.451,2.49E-06,0.031,0.135,0.34,-7.466,0.221,281067,110.502,7,1
70,0.383,0.717,0,0.0568,0.398,0.73,-4.729,0.792,251173,102.002,9,0
71,0.0364,0.454,0,0.168,0.181,0.66,-4.357,0.568,212374,184.353,0,1
71,0.568,0.702,0,0.0248,0.104,0.711,-6.697,0.498,221880,99.988,6,0
71,0.401,0.669,0,0.057,0.119,0.617,-8.72,0.621,222573,147.992,10,1
71,0.671,0.742,1.43E-06,0.0282,0.145,0.363,-8.188,0.351,260863,130.921,1,1
71,0.0291,0.572,0,0.0356,0.0963,0.685,-7.29,0.232,333386,110.698,6,1
71,0.0021,0.716,0,0.149,0.115,0.541,-7.909,0.387,247055,139.978,1,1
71,0.00552,0.745,0,0.331,0.0881,0.346,-7.709,0.112,237240,203.911,1,1
71,0.371,0.9,0,0.435,0.142,0.385,-12.189,0.488,174336,99.964,1,0
71,0.24,0.741,0,0.324,0.118,0.37,-8.437,0.13,219136,116.06,8,0
71,0.0595,0.743,0,0.212,0.299,0.87,-2.188,0.884,194184,99.079,1,1
71,0.685,0.758,6.22E-06,0.162,0.114,0.701,-6.053,0.626,211150,106.74,9,1
71,0.000653,0.231,0.026,0.0574,0.0694,0.877,-5.278,0.524,164165,186.142,9,1
71,0.469,0.817,0,0.14,0.131,0.556,-7.178,0.314,166368,126.991,4,0
71,0.278,0.783,0,0.0795,0.229,0.537,-2.921,0.393,222866,113.988,9,1
71,0.373,0.388,0.431,0.0741,0.0755,0.904,-4.934,0.839,207692,103.802,8,1
71,0.21,0.823,0,0.154,0.113,0.783,-6.274,0.199,191437,141.882,0,1
71,0.123,0.925,0,0.291,0.0931,0.31,-6.531,0.291,145507,121.927,11,0
71,0.166,0.613,0,0.154,0.117,0.6,-7.097,0.532,223543,147.059,8,1
71,0.265,0.798,1.25E-06,0.0476,0.114,0.733,-4.811,0.861,211427,146.046,7,0
71,0.045,0.754,0.00131,0.0682,0.276,0.575,-8.393,0.491,205147,86.009,4,0
71,0.343,0.69,0.00218,0.13,0.113,0.462,-8.054,0.325,245640,157.655,8,1
71,0.00111,0.908,0.000678,0.181,0.383,0.524,-7.955,0.109,224285,138.015,1,1
71,0.274,0.671,6.51E-05,0.16,0.37,0.565,-7.401,0.561,210197,150.014,11,0
71,0.513,0.797,0,0.24,0.0786,0.55,-4.166,0.543,206267,134.206,9,1
71,0.738,0.599,2.19E-05,0.0392,0.102,0.396,-10.489,0.134,246327,111.072,10,0
71,0.279,0.899,0,0.343,0.0836,0.586,-7.866,0.492,214467,150.002,11,0
71,0.241,0.755,0,0.216,0.107,0.594,-5.906,0.237,238053,178.929,7,1
71,0.301,0.792,0,0.094,0.1,0.571,-7.539,0.556,139200,99.999,8,0
71,0.231,0.763,0,0.246,0.109,0.537,-7.018,0.426,222387,73.51,9,0
71,0.481,0.87,0.0027,0.439,0.329,0.341,-14.15,0.436,160105,119.054,9,1
71,0.224,0.817,0.00103,0.0824,0.251,0.578,-7.579,0.851,181705,143.982,11,0
71,0.218,0.688,0,0.276,0.115,0.656,-5.541,0.365,157657,160.414,4,0
71,0.591,0.794,0,0.0539,0.109,0.448,-4.771,0.588,231333,120.055,10,0
71,0.0598,0.722,0,0.0792,0.179,0.773,-4.378,0.724,179147,94.997,5,0
71,0.736,0.759,0.00989,0.12,0.107,0.492,-10.338,0.561,288640,104.974,1,0
71,0.413,0.735,0,0.0602,0.104,0.453,-8.264,0.335,217387,115.002,8,0
71,0.00756,0.448,0,0.0319,0.117,0.826,-3.244,0.19,254805,77.093,2,0
71,0.462,0.698,0.000424,0.299,0.335,0.183,-20.188,0.244,120000,143.96,8,1
71,0.00237,0.466,0.000321,0.311,0.332,0.823,-6.635,0.782,68523,175.797,2,1
71,0.00381,0.8,0,0.0485,0.367,0.578,-5.144,0.367,203161,143.01,4,0
71,0.133,0.807,0.000338,0.0581,0.101,0.319,-8.152,0.299,182080,94.992,0,0
71,0.278,0.686,4.76E-05,0.374,0.106,0.73,-5.077,0.474,191600,128.943,6,0
71,0.747,0.708,9.24E-05,0.0371,0.137,0.322,-12.46,0.46,193947,98.892,8,0
71,0.591,0.613,0,0.034,0.0959,0.347,-6.486,0.25,224144,109.764,5,1
71,0.18,0.906,0,0.269,0.113,0.382,-12.89,0.391,129264,104.025,10,0
71,0.128,0.774,0,0.128,0.0895,0.608,-6.264,0.56,182521,137.494,7,1
71,0.121,0.803,0,0.0365,0.092,0.485,-6.491,0.422,171968,127.01,1,1
71,0.0946,0.645,0.0226,0.0391,0.159,0.938,-4.557,0.495,263880,140.886,11,0
71,0.0476,0.642,0,0.0848,0.0646,0.772,-6.61,0.589,164205,153.995,10,1
71,0.0311,0.939,0,0.291,0.192,0.551,-9.126,0.42,337941,118.552,1,1
71,0.61,0.56,1.42E-05,0.0581,0.111,0.678,-6.167,0.29,220293,122.585,10,0
71,0.44,0.399,0.0616,0.052,0.446,0.591,-8.792,0.175,192760,79.892,6,0
71,0.872,0.802,0,0.0776,0.0863,0.414,-10.635,0.377,195066,131.952,7,1
71,0.0253,0.661,0,0.0563,0.123,0.725,-4.859,0.605,197939,119.927,6,1
71,0.0472,0.497,0,0.0757,0.102,0.77,-4.298,0.47,213640,167.892,6,1
71,0.487,0.798,0.8,0.209,0.239,0.0841,-12.673,0.506,131000,160.038,11,1
71,0.596,0.456,0.000573,0.064,0.129,0.679,-5.778,0.107,221107,92.026,8,0
71,0.399,0.748,0,0.0869,0.294,0.465,-8.163,0.412,182679,119.872,5,1
71,0.000254,0.618,0.000378,0.0304,0.0618,0.837,-5.338,0.526,248336,121.227,1,1
71,0.0459,0.545,0.00724,0.0359,0.15,0.517,-8.681,0.115,280520,120.044,0,0
71,0.23,0.664,0,0.113,0.164,0.607,-8.822,0.541,187349,95.958,2,1
71,0.342,0.782,1.88E-05,0.0611,0.133,0.5,-6.473,0.28,173611,102.008,5,0
71,0.114,0.618,0,0.132,0.415,0.845,0.175,0.486,181720,171.921,2,1
71,0.0563,0.749,0.022,0.0432,0.0977,0.723,-6.609,0.674,229120,108.999,1,1
71,0.128,0.745,0,0.245,0.182,0.715,-3.368,0.342,136032,94.513,1,0
71,0.193,0.685,0,0.0987,0.139,0.508,-6.4,0.315,217287,99.063,0,1
71,0.00849,0.62,0.162,0.0373,0.205,0.61,-8.329,0.235,238560,127.052,11,0
71,0.49,0.755,0,0.0896,0.157,0.625,-7.114,0.374,174861,147.02,2,1
71,0.687,0.172,6.88E-05,0.0324,0.103,0.409,-8.668,0.0608,249661,83.995,9,1
71,0.344,0.587,2.47E-05,0.0645,0.324,0.664,-8.63,0.453,275955,99.8,0,1
71,0.372,0.57,0,0.0422,0.127,0.422,-7.561,0.169,242293,113.007,1,0
71,0.554,0.775,0.00285,0.092,0.112,0.271,-9.131,0.204,196998,104.001,1,0
71,0.138,0.878,1.34E-06,0.202,0.151,0.555,-7.639,0.751,190909,88.029,1,0
71,0.349,0.519,0,0.0482,0.121,0.625,-5.909,0.21,203187,120.103,10,1
71,0.0487,0.636,0,0.0617,0.0728,0.876,-4.652,0.759,221529,149.932,9,1
71,0.103,0.745,0,0.0506,0.0335,0.642,-4.138,0.35,186520,120.063,6,0
71,0.328,0.722,1.47E-05,0.247,0.198,0.738,-6.073,0.748,184720,198.075,9,0
71,0.00852,0.51,0,0.103,0.346,0.842,-2.782,0.302,240339,87.605,11,0
71,0.142,0.612,0,0.0756,0.287,0.844,-4.694,0.653,196776,134.868,5,0
71,0.0268,0.769,9.95E-05,0.0339,0.084,0.817,-4.092,0.866,218615,139.979,0,0
71,0.154,0.715,0.000146,0.0547,0.11,0.872,-3.501,0.682,212493,96.939,6,1
71,0.388,0.617,0,0.0374,0.143,0.57,-3.074,0.632,156947,163.2,9,0
71,0.29,0.652,0,0.0361,0.073,0.898,-4.481,0.472,193377,114.043,7,0
71,0.202,0.388,0.000288,0.033,0.283,0.72,-5.541,0.554,341747,141.283,7,1
71,0.188,0.796,0,0.285,0.499,0.911,-1.998,0.918,204631,180.128,1,1
71,0.241,0.839,0,0.331,0.3,0.617,-4.692,0.821,194426,143.894,7,1
71,0.269,0.601,0,0.0473,0.0883,0.775,-4.612,0.483,190295,119.964,0,1
71,0.146,0.709,3.29E-06,0.166,0.249,0.771,-4.598,0.709,204453,174.006,7,1
71,0.0357,0.74,4.85E-05,0.0446,0.356,0.622,-4.608,0.556,222707,104.966,11,0
71,0.327,0.687,0,0.0333,0.203,0.785,-4.65,0.655,194408,106.046,1,1
71,0.0146,0.649,1.63E-06,0.0297,0.145,0.517,-7.428,0.35,219440,119.997,1,0
71,0.209,0.642,0,0.0393,0.21,0.881,-3.537,0.913,222045,138.03,11,1
71,0.048,0.632,0,0.154,0.0705,0.832,-1.948,0.784,198933,182.184,7,0
71,0.175,0.837,0,0.101,0.0897,0.784,-4.531,0.748,217653,94.036,7,0
71,0.107,0.782,0,0.0898,0.0779,0.757,-6.504,0.943,182400,75.002,6,1
72,0.143,0.375,0,0.0315,0.11,0.574,-5.305,0.406,196800,132.025,7,1
72,0.301,0.523,0,0.0335,0.172,0.837,-4.494,0.523,193929,82.006,7,1
72,0.765,0.777,6.79E-05,0.12,0.11,0.604,-5.813,0.672,157693,99.934,8,1
72,0.0114,0.832,1.02E-05,0.456,0.0904,0.501,-8.885,0.151,146808,157.01,11,1
72,0.602,0.593,0,0.0625,0.119,0.81,-5.733,0.712,207933,144.011,1,1
72,0.0996,0.91,0,0.0941,0.261,0.366,-9.954,0.74,152000,119.985,1,1
72,0.0114,0.81,5.69E-06,0.17,0.107,0.55,-7.46,0.183,214593,76.503,2,0
72,0.17,0.837,0,0.167,0.057,0.549,-5.722,0.209,188524,121.954,0,1
72,0.482,0.829,0,0.367,0.631,0.527,-6.644,0.475,200310,116.079,6,0
72,0.89,0.272,0.00925,0.0349,0.275,0.238,-12.148,0.119,161840,83.507,2,0
72,0.00263,0.817,0,0.269,0.159,0.816,-5.402,0.508,190288,181.982,2,1
72,0.0055,0.703,0,0.221,0.115,0.7,-2.417,0.34,138353,169.861,2,1
72,0.124,0.918,0,0.0605,0.0595,0.449,-5.702,0.481,181710,91.978,1,1
72,0.586,0.649,0.000167,0.11,0.0667,0.493,-7.645,0.277,231964,104.542,11,0
72,0.484,0.637,0,0.0468,0.222,0.864,-4.381,0.706,214720,99.995,8,1
72,0.42,0.589,0.0385,0.0742,0.109,0.484,-11.613,0.0726,95709,139.998,7,1
72,0.198,0.599,0,0.0665,0.0969,0.571,-4.998,0.285,206453,151.974,2,1
72,0.674,0.791,0.534,0.0415,0.102,0.267,-11.997,0.544,215111,165.99,5,1
72,0.195,0.689,0.00111,0.0517,0.224,0.679,-5.893,0.475,209773,149.972,7,1
72,0.236,0.802,0.00531,0.162,0.105,0.463,-8.379,0.291,287040,103.961,8,1
72,0.000813,0.645,0,0.299,0.128,0.705,-5.008,0.376,229670,137.133,1,1
72,0.0398,0.655,0.0302,0.0272,0.0759,0.668,-6.733,0.867,202627,93.003,0,1
72,0.185,0.509,1.40E-06,0.0392,0.0891,0.478,-10.051,0.323,272903,139.926,4,1
72,0.162,0.554,0.00482,0.13,0.0805,0.596,-8.214,0.255,297404,165.728,7,1
72,0.974,0.866,0,0.0404,0.0987,0.211,-12.676,0.198,163902,101.295,11,0
72,0.038,0.625,2.31E-05,0.0776,0.167,0.536,-5.428,0.253,221787,159.914,0,1
72,0.75,0.671,1.38E-06,0.0605,0.11,0.337,-9.762,0.12,155205,119.716,4,0
72,0.139,0.569,0,0.0834,0.132,0.777,-4.041,0.181,246987,164.027,4,0
72,0.0306,0.927,0,0.175,0.0736,0.563,-5.827,0.842,109302,103.312,7,1
72,0.71,0.646,0.00316,0.0372,0.108,0.648,-8.602,0.466,179423,75.004,3,1
72,0.52,0.752,0,0.306,0.211,0.698,-6.53,0.347,159453,132.058,11,1
72,0.766,0.434,7.63E-06,0.0378,0.149,0.302,-10.117,0.173,220867,121.645,10,1
72,0.185,0.704,0,0.179,0.0948,0.56,-6.791,0.609,207109,75.003,1,0
72,0.0524,0.814,0.00111,0.0396,0.111,0.785,-5.679,0.941,255040,120.009,1,0
72,0.0217,0.708,0,0.0395,0.073,0.454,-7.07,0.24,189507,110.963,1,1
72,0.889,0.455,0,0.0563,0.106,0.292,-6.792,0.43,178467,84.339,0,1
72,0.493,0.822,0.0128,0.0575,0.11,0.318,-12.391,0.138,245787,102.998,10,1
72,0.835,0.572,0.000137,0.0344,0.0906,0.155,-14.405,0.0949,256689,109.923,6,1
72,0.0475,0.737,0,0.221,0.0905,0.854,-6.414,0.65,166080,150.621,3,0
72,0.485,0.855,7.89E-06,0.299,0.112,0.562,-7.099,0.193,133691,164.053,9,0
72,0.165,0.694,0.000892,0.0301,0.25,0.831,-7.288,0.98,215080,125.901,9,1
72,0.0733,0.552,0,0.342,0.0865,0.76,-4.706,0.639,260000,135.702,0,1
72,0.725,0.746,6.67E-06,0.0649,0.101,0.532,-8.336,0.976,163893,121.375,10,1
72,0.685,0.695,0.14,0.0461,0.105,0.253,-15.884,0.264,130926,120.033,2,1
72,0.287,0.743,8.10E-05,0.125,0.0778,0.73,-4.314,0.15,197968,179.972,10,0
72,0.907,0.402,0,0.0395,0.0941,0.151,-14.227,0.483,238013,144.293,4,0
72,0.186,0.573,0,0.0758,0.61,0.441,-5.799,0.389,185547,61.657,6,0
72,0.627,0.651,0.000202,0.299,0.0961,0.575,-7.739,0.248,229456,160.007,0,1
72,0.0335,0.785,4.36E-06,0.137,0.108,0.425,-6.665,0.192,166627,174.028,10,1
72,0.218,0.737,0,0.0441,0.316,0.742,-2.875,0.386,258000,119.966,6,1
72,0.00632,0.736,0.00577,0.047,0.106,0.756,-7.099,0.712,231847,117.016,11,1
72,0.0132,0.611,0,0.0346,0.105,0.52,-5.445,0.771,149878,159.927,0,1
72,0.771,0.426,7.88E-06,0.0524,0.394,0.408,-9.419,0.528,204712,76.309,3,1
72,0.443,0.798,7.43E-05,0.36,0.219,0.412,-9.305,0.304,192973,135.959,2,1
72,0.182,0.86,3.17E-06,0.0538,0.0581,0.4,-7.131,0.813,254853,129.925,2,1
72,0.181,0.707,0,0.035,0.102,0.791,-4.481,0.678,246334,106.985,5,0
72,0.584,0.506,9.58E-05,0.0412,0.0891,0.693,-7.265,0.221,216420,139.912,0,0
72,0.219,0.709,2.33E-06,0.0281,0.241,0.483,-3.734,0.834,234198,123.566,0,1
72,0.191,0.714,0,0.0457,0.0553,0.736,-3.801,0.814,210818,149.985,2,1
72,0.0181,0.503,0.00014,0.444,0.169,0.592,-5.923,0.344,231618,201.85,5,0
72,0.109,0.663,0,0.0531,0.12,0.577,-7.518,0.454,193200,89.996,11,0
72,0.0984,0.6,1.26E-06,0.0493,0.11,0.683,-6.271,0.494,210240,102.036,6,1
72,0.382,0.403,0,0.0298,0.148,0.356,-7.547,0.151,190760,171.454,10,1
72,0.189,0.569,0,0.0405,0.111,0.793,-3.749,0.45,251280,108.048,1,1
72,0.174,0.783,0,0.051,0.412,0.84,-3.416,0.839,200480,95.001,1,1
72,0.0237,0.813,0,0.0918,0.288,0.875,-2.92,0.756,232966,99.004,1,0
72,0.0165,0.747,9.94E-05,0.191,0.101,0.74,-4.325,0.552,158800,176.059,4,0
72,0.103,0.541,0,0.0889,0.0779,0.661,-5.838,0.285,275696,149.926,1,1
72,0.0337,0.661,8.27E-06,0.0759,0.0518,0.814,-5.529,0.459,219373,99.963,0,1
72,0.0372,0.697,0,0.117,0.137,0.683,-2.881,0.603,186987,96.133,1,0
72,0.171,0.856,0,0.0841,0.0857,0.617,-5.308,0.759,235780,136.082,10,0
72,0.27,0.489,0,0.0292,0.105,0.597,-6.633,0.324,253520,95.012,5,0
72,0.165,0.792,0,0.0589,0.0501,0.895,-3.112,0.794,201526,94.968,1,0
73,0.0813,0.589,0,0.035,0.146,0.882,-3.039,0.793,197253,129.915,6,1
73,0.0468,0.604,0,0.0322,0.0909,0.879,-3.388,0.757,208280,137.983,4,1
73,0.317,0.721,0,0.394,0.153,0.508,-7.496,0.457,166343,159.911,7,1
73,0.128,0.62,0,0.17,0.373,0.451,-7.623,0.294,122285,156.906,6,1
73,0.00127,0.964,6.57E-06,0.421,0.115,0.487,-6.071,0.107,154024,127.05,10,0
73,0.0137,0.577,0,0.0695,0.121,0.833,-3.337,0.58,169667,107.936,5,1
73,0.339,0.585,0.0404,0.037,0.195,0.597,-7.499,0.227,324674,100.051,0,1
73,0.0568,0.373,0,0.083,0.114,0.717,-5.833,0.293,162981,109.977,1,0
73,0.0739,0.543,0,0.156,0.11,0.492,-7.432,0.107,231298,220.099,7,1
73,0.964,0.577,0.705,0.274,0.208,0.387,-8.607,0.459,126312,146.565,7,1
73,0.00139,0.516,0,0.0706,0.296,0.85,-3.909,0.583,195717,120.324,4,0
73,0.121,0.733,0,0.438,0.344,0.678,-7.771,0.841,142000,175.985,6,1
73,0.456,0.84,3.36E-05,0.0374,0.35,0.344,-8.613,0.526,199227,111.994,5,0
73,0.102,0.688,0,0.138,0.355,0.5,-7.411,0.418,189608,127.906,2,1
73,0.229,0.58,0,0.106,0.109,0.687,-5.4,0.187,240600,76.014,6,1
73,0.516,0.273,1.68E-06,0.248,0.0855,0.565,-7.283,0.298,235226,179.518,2,1
73,0.685,0.819,2.03E-06,0.0489,0.116,0.48,-6.966,0.759,200162,114.04,5,1
73,0.0468,0.443,0,0.0718,0.247,0.623,-6.717,0.156,233000,79.365,0,0
73,0.0995,0.893,0,0.367,0.371,0.651,-8.647,0.6,253580,105.835,0,0
73,0.359,0.409,4.76E-06,0.0878,0.167,0.678,-7.731,0.168,280842,89.968,9,1
73,0.353,0.676,0,0.0374,0.103,0.67,-6.584,0.54,148260,113.01,8,1
73,0.836,0.618,0.000163,0.0515,0.538,0.217,-15.372,0.0872,202103,116.014,10,1
73,0.698,0.656,0,0.0802,0.296,0.577,-5.566,0.861,181522,173.094,10,0
73,0.0425,0.667,0,0.0378,0.0761,0.741,-4.099,0.422,204747,149.908,1,1
73,0.653,0.735,0.918,0.0441,0.101,0.525,-2.939,0.369,157777,160.147,6,0
73,0.00107,0.527,0.000102,0.0447,0.0993,0.834,-5.531,0.422,198333,110.065,1,1
73,0.632,0.691,0.479,0.0544,0.108,0.306,-15.651,0.62,151693,129.929,9,1
73,0.0663,0.607,1.12E-05,0.0338,0.107,0.45,-8.507,0.121,244907,105.992,0,1
73,0.693,0.64,0.0307,0.0931,0.114,0.321,-14.604,0.177,210376,145.045,0,1
73,0.0564,0.807,0,0.0929,0.107,0.633,-6.016,0.325,311726,138.038,10,0
73,0.181,0.637,0.000637,0.0747,0.137,0.713,-4.333,0.243,226973,129.923,0,1
73,0.857,0.552,0,0.0359,0.0838,0.371,-9.104,0.245,191787,199.843,7,0
73,0.905,0.266,7.07E-05,0.0363,0.132,0.0596,-18.515,0.143,201933,181.74,0,1
73,0.206,0.768,0.915,0.0385,0.0833,0.933,-2.95,0.245,161280,124.996,2,0
73,0.337,0.795,0,0.0675,0.0983,0.751,-3.661,0.537,346460,113.033,8,1
73,0.00267,0.557,0,0.0372,0.306,0.719,-4.515,0.344,242334,77.501,2,0
73,0.211,0.845,3.49E-06,0.0778,0.0383,0.561,-5.253,0.811,200853,109.974,1,0
73,0.575,0.649,0,0.0756,0.0705,0.307,-7.209,0.713,225213,74.833,5,1
73,0.354,0.791,2.93E-05,0.0464,0.104,0.745,-3.695,0.82,188560,94.014,11,0
73,0.765,0.7,0.00158,0.0345,0.128,0.354,-14.043,0.245,227027,119.965,6,0
73,0.0168,0.548,2.25E-05,0.0777,0.143,0.704,-4.838,0.288,185040,104.666,11,0
73,0.0702,0.689,0,0.119,0.0889,0.678,-4.287,0.335,200306,145.883,5,0
73,0.437,0.79,0,0.0425,0.158,0.631,-5.549,0.889,190005,94.039,8,0
73,0.172,0.635,0,0.109,0.125,0.902,-3.559,0.286,217822,102.063,0,1
73,0.0988,0.574,0,0.0655,0.264,0.909,-1.572,0.565,208240,169.964,8,1
73,0.172,0.538,0,0.0505,0.11,0.409,-6.581,0.265,205440,171.838,9,0
73,0.189,0.735,0,0.14,0.125,0.584,-5.047,0.395,219187,93.016,1,1
73,0.0129,0.414,0,0.0311,0.111,0.486,-6.431,0.368,230762,128.038,6,0
73,0.323,0.69,0,0.032,0.203,0.784,-4.653,0.669,194408,106.066,1,1
73,0.597,0.614,0,0.0302,0.11,0.527,-6.374,0.354,211764,121.941,10,1
73,0.405,0.745,0.000183,0.0327,0.127,0.739,-4.591,0.556,214137,99.913,10,1
73,0.915,0.456,0.0011,0.0334,0.0959,0.113,-15.763,0.327,155402,108.536,2,0
73,0.323,0.767,0,0.336,0.0676,0.709,-4.47,0.72,258639,171.993,1,1
74,0.0791,0.431,0,0.0474,0.312,0.831,-5.108,0.352,184893,167.96,8,1
74,0.00587,0.755,1.75E-06,0.0454,0.109,0.615,-8.245,0.039,215364,105.955,4,1
74,0.0167,0.938,0,0.189,0.111,0.638,-4.713,0.313,158332,97.075,8,1
74,0.032,0.642,0,0.0812,0.168,0.562,-4.869,0.177,170539,158.001,11,0
74,0.0963,0.631,0,0.0505,0.376,0.709,-4.666,0.2,176443,84.504,2,1
74,0.0467,0.892,0.000189,0.0902,0.139,0.633,-7.471,0.459,195047,137.994,8,1
74,0.0811,0.631,0,0.0347,0.154,0.672,-4.583,0.282,192859,119.948,11,1
74,0.88,0.581,0,0.0329,0.107,0.197,-7.697,0.349,214293,130.367,3,1
74,0.307,0.877,0,0.0587,0.0929,0.477,-7.379,0.552,226743,127.023,9,0
74,0.0991,0.716,0,0.117,0.0842,0.729,-6.313,0.276,226693,131.975,5,1
74,0.222,0.884,0,0.418,0.112,0.445,-10.58,0.851,138427,125.008,1,0
74,0.049,0.75,0.00552,0.0285,0.155,0.585,-7.576,0.584,159595,102.331,9,0
74,0.111,0.8,0,0.271,0.429,0.591,-8.808,0.747,210387,117.003,6,1
74,0.684,0.9,0.0771,0.332,0.0853,0.316,-8.797,0.844,107077,129.914,9,1
74,0.164,0.88,0.0171,0.125,0.0957,0.777,-6.875,0.974,93894,154.955,7,0
74,0.0305,0.904,0,0.183,0.325,0.518,-5.32,0.188,303077,137.996,2,1
74,0.381,0.642,0,0.0477,0.108,0.782,-3.395,0.396,195053,162.005,5,0
74,0.937,0.107,0.0138,0.0579,0.111,0.236,-26.609,0.00228,162407,80.628,11,0
74,0.434,0.821,0,0.118,0.128,0.434,-9.194,0.241,187173,120.012,10,0
74,0.146,0.522,0,0.193,0.0866,0.765,-5.395,0.455,204120,180.065,0,1
74,0.147,0.755,0,0.224,0.109,0.599,-5.042,0.755,216632,133.123,8,1
74,0.0422,0.46,5.04E-05,0.326,0.138,0.809,-5.415,0.609,179227,157.184,6,1
74,0.0327,0.655,0.00264,0.188,0.0611,0.725,-5.497,0.326,300579,125.8,0,1
74,0.949,0.703,0,0.0366,0.102,0.179,-10.906,0.346,199131,97.427,4,1
74,0.455,0,0.408,0,0.111,0.0924,-26.764,0,150000,0,1,1
74,0.549,0.632,0,0.243,0.2,0.686,-7.665,0.329,170770,89.949,6,0
74,0.513,0.689,0,0.0444,0.163,0.516,-5.857,0.209,190920,124.876,8,1
74,0.0954,0.575,0,0.0618,0.394,0.758,-5.029,0.493,182623,144.107,1,0
74,0.798,0.397,4.16E-06,0.11,0.0824,0.303,-10.413,0.17,197893,170.22,1,1
74,0.323,0.836,1.18E-06,0.0371,0.091,0.766,-6.229,0.844,176000,112.548,7,0
74,0.0193,0.749,0,0.064,0.543,0.794,-5.063,0.46,269554,135.959,0,1
74,0.396,0.826,0,0.0584,0.0979,0.47,-7.609,0.964,193237,118.198,3,1
74,0.821,0.759,4.57E-06,0.173,0.107,0.536,-6.663,0.439,208080,119.883,9,0
74,0.0215,0.547,0,0.12,0.0475,0.814,-6.191,0.724,205267,92.986,1,1
74,0.161,0.55,0,0.052,0.108,0.415,-6.557,0.274,205463,172.065,9,0
74,0.0302,0.703,2.06E-06,0.0412,0.126,0.723,-5.45,0.288,198903,104.969,9,0
74,0.445,0.347,0,0.0626,0.231,0.578,-7.525,0.226,276708,86.73,8,1
74,0.579,0.503,1.49E-06,0.047,0.0712,0.741,-5.128,0.458,207030,88.335,4,1
74,0.331,0.806,0,0.0307,0.294,0.707,-4.623,0.746,209648,118.011,7,1
74,0.299,0.693,7.64E-06,0.0448,0.0955,0.624,-7.482,0.369,205987,105.002,0,0
74,0.315,0.754,0,0.0752,0.203,0.805,-4.249,0.555,176133,93.982,6,1
74,0.00451,0.847,0.000854,0.115,0.143,0.656,-4.976,0.234,154787,114.001,2,1
74,0.299,0.553,0,0.0409,0.764,0.502,-5.972,0.296,210200,129.976,0,1
74,0.00267,0.557,0,0.0372,0.306,0.719,-4.515,0.344,242334,77.501,2,0
74,0.239,0.715,1.41E-05,0.0428,0.189,0.605,-5.128,0.454,212733,122.956,0,0
74,0.229,0.673,0.000478,0.0496,0.186,0.914,-3.962,0.183,160427,97.021,10,1
75,0.0742,0.536,0,0.0621,0.0847,0.879,-3.019,0.334,192000,140.137,1,1
75,0.0312,0.489,0,0.0281,0.132,0.581,-5.731,0.494,196747,86.016,11,1
75,0.000616,0.523,0,0.0692,0.142,0.678,-6.071,0.277,244194,159.909,8,1
